Date / Time,City,State,Shape,Duration,Summary,Posted,Type
1/14/20 19:00,Aurora,CO,Formation,5 minutes,"Objects were flying in a straight line in the distance, disappearing above one by one",2/7/20,Sighting
1/14/20 19:00,Trinidad,CO,Light,15 minutes,"Around 20 small dots of light, in a perfect line and evenly spaced, moving over Trinidad CO ((""Starlink"" satellites??))",2/7/20,Sighting
1/14/20 19:00,Chandler,AZ,Light,,"Seen oval shaped lights as high as the stars. What was startling that the lights were traveling northeast. ((""Starlink"" satellites??))",2/7/20,Sighting
1/14/20 18:48,Grand Junction,CO,Formation,15 seconds,"Linear trail of lights vanish into night sky. ((""Starlink"" satellites??))",2/7/20,Sighting
1/14/20 18:45,Ordway,CO,Formation,15 minutes,"Lights flying in formation, equally spaced apart. At least 2 dozen objects flying in Western sky from our location, flying Southwest to",2/7/20,Sighting
1/14/20 18:45,Many Farms,AZ,Formation,10 minutes,"Perhaps their drones but they didn't seem like drones as they faded away. ((""Starlink"" satellites??))",2/7/20,Sighting
1/14/20 18:45,Albuquerque,NM,Light,10 minutes,"Groups of lights slowly moving above Albuquerque. ((""Starlink"" satellites??))",2/7/20,Sighting
1/14/20 18:30,Along HWY 550 Near Chaco Canyon,NM,Light,15 minutes,"Several lights disseminating in a line from a larger light. ((""Starlink"" satellites??))",2/7/20,Sighting
1/14/20 18:15,Riverside,CA,Triangle,1 minute,I was driving south on Brockton Ave between Magnolia Ave and Arlington Ave. On the south side of the sky appeared three circles of abo,2/7/20,Sighting
1/14/20 17:40,Jasper,AR,Fireball,25 minutes,"12 small constant lights moving west in the southern sky. One light turned quickly Eastward. ((""Starlink"" satellites??))",2/7/20,Sighting
1/14/20 17:40,Jasper,AR,Fireball,25 minutes,12 small constant lights moving east in the southern sky. One light turned quickly Westward. Another light turned South and went straig,2/7/20,Sighting
1/14/20 16:20,Patterson,CA,Circle,10 minutes,Ballon type ufo just hovering over house about a 90’ up then implode in on itself and gone. Same as yesterday.,2/7/20,Sighting
1/14/20 16:07,Jonesboro,AR,,,MADAR Node 143,2/7/20,Sighting
1/14/20 15:58,Issaquah,WA,Cigar,3 minutes,Dark cigar-shaped object; daylight; hovered motionless against the wind; moved off silently,1/31/20,Sighting
1/14/20 14:20,Newburgh,IN,,,MADAR Node 142,1/31/20,Sighting
1/14/20 12:15,Windsor Heights,IA,Rectangle,3 minutes,Dark rectangular object floating in the sky before descending towards the ground.,2/7/20,Sighting
1/14/20 06:57,Bristolville,OH,Light,15 minutes,I seen a light like a star but it moved slowly and quietly. Stopped in one spot for 15 or so minutes while a plane with red blinking l,2/7/20,Sighting
1/14/20 06:30,Boulder City,NV,,5 minutes,"Was doing situps on the paved trail and saw a string of evenly spaced craft that looked like satellites.. ((""Starlink"" satellites??))",2/7/20,Sighting
1/14/20 06:25,Cambridge,OH,,,MADAR Node 137,2/7/20,Sighting
1/14/20 00:00,Phillipsburg,KS,Other,Weeks,I am copy/pasting a recent news article concerning the recent drone sightings over southern Nebraska and northern Kansas. FBI has rece,2/7/20,Sighting
1/13/20 21:21,Danielson,CT,Light,Undefined,"As I was driving I noticed a beam of blue-green light ascending from the horizon to the sky. I am not sure how far away it was , but I",2/7/20,Sighting
1/13/20 20:40,Northbrook,IL,,,MADAR Node 148,1/31/20,Sighting
1/13/20 20:40,Northbrook,IL,,,MADAR Node 148,2/7/20,Sighting
1/13/20 19:42,Wheat Ridge,CO,Light,2-3 minutes,01/13/20 1943hrs UFO silent light or blacked out craft being escorted stealth helicopter vehicle the size of a Blackhawk,2/7/20,Sighting
1/13/20 19:03,Palm Coast,FL,Light,1 minute,"Bright flash by Venus,then synchronized “star dance”",2/7/20,Sighting
1/13/20 19:00,Morro Bay,CA,Formation,15 minutes,String of 20 lights in formation west to east over north San Luis Obis county CA.,2/7/20,Sighting
1/13/20 19:00,Morro Bay,CA,Formation,15 minutes,"String of 20 lights in formation west to east over north San Luis Obis county CA. ((""Starlink"" satellites??))",2/7/20,Sighting
1/13/20 19:00,Saint Augustine,FL,Formation,3 minutes,"7 Bright Lights in sky in straight line formation.... can't verify as spacex due to geopgraphic location. ((""Starlink"" satellites??))",2/7/20,Sighting
1/13/20 18:45,Fairfield Bay,AR,Unknown,60 seconds,"Six lights that blinked on and off and suddenly disappeared seen near home near Fairfield Bay, Arkansas",2/7/20,Sighting
1/13/20 17:46,Council Bluffs,IA,,,MADAR Node 133,2/7/20,Sighting
1/13/20 17:38,Trenton (abovd),NJ,Light,20 minutes,Moving flying object filmed from flight from Orlando to Albany,2/7/20,Sighting
1/13/20 16:20,Patterson,CA,Circle,20 minutes,Round white object looked like a balloon hovered for 20 minutes then gone.,2/7/20,Sighting
1/13/20 15:39,Carroll,OH,,,MADAR Node 89,1/31/20,Sighting
1/13/20 14:00,Jasper,FL,Light,1 minute,9 bright lights in a chain moving in a uniform line upwards,2/7/20,Sighting
1/13/20 13:50,Jacksonville,FL,Formation,5 minutes,"I was out on my back porch watching the sky since it was clear and coming from behind me, over my place, were these bright white orbs.",2/7/20,Sighting
1/13/20 13:00,Bethlehem,PA,Other,5 seconds,White cumulus shaped object travelling horizontally then sloped downward. No noise or contrail.,2/7/20,Sighting
1/13/20 08:30,Spencer,MA,Triangle,10,At the end of Northwest Road and Route 31 we spotted 2 flying north slow speed with mo sound would estimate 1000 feet up .Bright orange,2/13/20,Sighting
1/13/20 07:20,Three Springs,PA,Diamond,30 minutes,"Standing on front porch when what we thought was a star for 20 minutes started moving and glowing bright red, green, and white lights.",2/7/20,Sighting
1/13/20 07:00,Ozark,AR,Triangle,5 minutes,"Hovering large craft with bright lights 5000-10,000 feet in the air.",2/7/20,Sighting
1/13/20 02:16,Marietta,GA,,,MADAR Node 90,2/7/20,Sighting
1/12/20 21:40,North Chelmsford,MA,Cylinder,10 minutes,UFO N Chelmsford Sun Jan 12,2/7/20,Sighting
1/12/20 19:00,Orlando,FL,Light,1 minute,"8 evenly spaced white lights moving north in a straight line above Orange County FL .((""Starlink"" satellites??))",2/7/20,Sighting
1/12/20 19:00,Coral Springs,FL,Light,10 minutes,"20-30 lights MOVING quite fast in perfectly straight line from SE to NW. They were spaced fairly evenly ((""Starlink"" satellites??))",2/7/20,Sighting
1/12/20 19:00,Miami,FL,Circle,15-20 minutes,"There where about 30 to 40 lights dots flying in a straight line one after another about 15 to 20 ((""Starlink"" satellites??))",2/7/20,Sighting
1/12/20 19:00,Redlands,FL,Unknown,3 minutes,"looking South West at the BLUE STAR i noticed a line of lights. ((""Spacelink satellites??))",2/7/20,Sighting
1/12/20 19:00,St Augustine,FL,,15 minutes,"I’ve never seen a satellite disappear in the middle of the sky. ((""Spacelink satellites??))",2/7/20,Sighting
1/12/20 19:00,Trenton,FL,Light,5 minutes,"I noticed lights traveling from the south to the Northeast. They were single column. ((""Spacelink satellites??))",2/7/20,Sighting
1/12/20 18:57,Mastic Beach,NY,Fireball,4 minutes,Fireball in southeast sky that changed shapes.,1/31/20,Sighting
1/12/20 18:50,Stuart,FL,Unknown,Few minutes,"Line of white lights over southeast Florida ((""Starlink"" satellites??))",2/7/20,Sighting
1/12/20 18:50,Sebastian Inlet,FL,Formation,20 minutes,Nearly 100 Starlike &quot;Lights&quot; moving rapidly in a straight line formation and then disappearing.,2/7/20,Sighting
1/12/20 18:46,Naples,FL,Light,15 minutes,"Mysterious White Lights Over The Everglades ((""Starlink"" satellites??))",2/7/20,Sighting
1/12/20 18:00,Longview,WA,Light,25 minutes,Bright light in the sky long observation,1/31/20,Sighting
1/12/20 16:00,Staten Island,NY,Unknown,2 seconds,"fast, forgetful afterwards. ((anonymous report))",2/7/20,Sighting
1/12/20 15:34,Carroll,OH,,,MADAR Node 089,1/31/20,Sighting
1/12/20 15:26,Colorado Springs,CO,Other,10 minutes,"I was sitting in our hot tub around 3pm and noticed a bright light that looked like a star in the north sky. I thought, wow a start in",2/7/20,Sighting
1/12/20 06:45,M Fort Myers,FL,Light,30-60 seconds,"2-3 straight lines of what looked to be satellites flying SW to NE over N fort Myers. ((""Spacelink satellites??))",2/7/20,Sighting
1/12/20 05:37,Mountlake Terrace,WA,,,MADAR Node 100,2/7/20,Sighting
1/12/20 05:37,Mountlake Terrace,WA,,,MADAR Node 100,1/31/20,Sighting
1/12/20 04:59,Portland,OR,,,MADAR Node 66,1/31/20,Sighting
1/12/20 04:25,Show Low,AZ,,,MADAR Node 74,1/31/20,Sighting
1/12/20,Grand Junction,CO,,,MADAR Node 75 A number of anomalies this day,1/31/20,Sighting
1/11/20 23:18,Independence,MO,Light,2 minutes,"2 lights, 1 craft flying slowly, covered by clouds.",2/13/20,Sighting
1/11/20 21:15,Georgetown,TX,Rectangle,3 hours,"Craft hovering for several hours per night in this area, for at least a month. Decided to check it out. Got telescope, but as soon as w",2/7/20,Sighting
1/11/20 20:00,Alden Williams,IA,Light,1 hour,I was driving home from down town and looked off to the Southwest and seen a exstremley bright lite kinda looked oval in shape but it a,2/7/20,Sighting
1/11/20 19:48,Garrettsville,OH,,,MADAR Node 64,1/31/20,Sighting
1/11/20 18:30,Visalia,CA,Formation,2 minutes,Me and my husband noticed three bright lights in the formation of a triangle just sitting in the sky. We thought they were stars and as,2/7/20,Sighting
1/11/20 18:15,Phoenix,AZ,Circle,10 minutes,"Sightings of 2 consecutive orange/red glowing objects that stopped, hovered then disappeared upward.",2/7/20,Sighting
1/11/20 14:30,Miami,FL,Rectangle,5 minutes,"Slow moving black rectangle object, cloud height over the Port of Miami. ((anonymous report))",2/7/20,Sighting
1/11/20 13:53,Los angeles,CA,Light,1 second,Working light 5x the speed of sound.,2/7/20,Sighting
1/11/20 11:07,Reno,NV,Oval,4 seconds,Laying down on trampoline with my friends. My friend saw a black oval in the sky. Very close to us. She told me to look and I saw it to,2/7/20,Sighting
1/11/20 07:00,Lehigh Acres,FL,Circle,15,we were sitting in back of house about 7:00 pm there started a many circle caravan traveling from southwest to eastnorth about 36 inche,2/7/20,Sighting
1/11/20 06:40,Miami,FL,Circle,10 minutes,"Facing southwest,a line of 19 lights moved across the sky at low altitude, obvious to the naked eye. Lights were in a very straight lin",2/7/20,Sighting
1/11/20 04:42,Oaklandon,IN,,,MADAR Node 87,1/31/20,Sighting
1/11/20 04:30,Garretson,SD,Egg,30 seconds,White seemingly hovering Tic-Tac object Near a plane in the sky Observed for 25 seconds Rapidly accelerated out of visible range in app,2/7/20,Sighting
1/11/20 03:25,Edmonds,WA,,,MADAR Node 61,1/31/20,Sighting
1/11/20 03:00,Bellevue,NE,,5 minutes,Alien contact,2/7/20,Sighting
1/11/20 01:00,Ponte Vedra Beach,FL,Oval,10 seconds,Large bright blue/ green object traveling at light speed dropped out if the sky and towards the ground and disappeared.,2/7/20,Sighting
1/11/20,Grand Junction,CO,,,MADAR Node 75 A number of anomalies this day,1/31/20,Sighting
1/10/20 23:30,Rochester,NY,Disk,5 minutes,I was sitting on my porch have an enclosed porch looking out the window and I saw a bright luminous light surrounding around this disli,2/7/20,Sighting
1/10/20 23:25,Estes Park,CO,,,MADAR Node 156,1/31/20,Sighting
1/10/20 23:20,Pittsfield,MA,Cone,45 seconds,I was sitting on my porch smoking a cigarette when all a sudden I hear this extra loud train noise. I then see a bright light cone shap,2/7/20,Sighting
1/10/20 21:16,Slippery Rock,PA,Light,7 seconds,North on route 258 from slippery Rock toward North liberty a huge white ball with a short tail fell from the sky.,1/31/20,Sighting
1/10/20 20:20,Belgrade,MT,Cylinder,1-2 minutes,Red/Orange object moving over valley,2/7/20,Sighting
1/10/20 20:15,Kerrville,TX,Triangle,30 minutes,One of my friends told me to come outside to look at something he was seeing in the sky. I in turn walked out and went onto telling him,2/7/20,Sighting
1/10/20 19:48,Garrettsville,OH,,,MADAR Node 64 supercedes previous false entry date 01/11/2020,1/31/20,Sighting
1/10/20 19:45,Norris City,IL,,,MADAR Node 115,1/31/20,Sighting
1/10/20 19:32,Staten Island,NY,Disk,8 seconds,It moved rather quickly and then disappeared. Almost looks to have changed shape when watching the video in slow motion. The object loo,2/7/20,Sighting
1/10/20 07:00,San Leandro,CA,Other,1hour and counting,I sit at the marina every morning for the sunrise to meditate and this morning I noticed above the cloud and fog line would appear to b,1/31/20,Sighting
1/10/20 06:35,Thornwood,NY,Disk,3 minutes,Saucer shaped UFO with red and white flashing lights,2/7/20,Sighting
1/10/20 06:26,Cambridge,OH,,,MADAR Node 137,1/31/20,Sighting
1/10/20 06:00,Burlington,KY,Circle,5 minutes,I saw an object fly past my airport in a weird Direction and I watched it make a turn that was just not possible by a plane or helicopt,2/7/20,Sighting
1/10/20 04:49,Mobile,AL,,,MADAR Node 63,1/31/20,Sighting
1/10/20,Grand Junction,CO,,,MADAR Node 75 A number of anomalies this day,1/31/20,Sighting
1/9/20 23:30,Sherman,TX,Cross,5 minutes,50+ ft drone in rural area?,2/13/20,Sighting
1/9/20 22:15,Willowspring,NC,Triangle,1 minute,Saw a triangle shaped aircraft hover about 100 to 150 foot over a house on my way home from work when I pulled over to get a better loo,2/7/20,Sighting
1/9/20 21:00,Lewisville,NC,Oval,20 minutes,Saw a bright oblong light on my way home from work. Followed it by sight to my home. Pulled to a stop at dead end street. watched it,2/7/20,Sighting
1/9/20 21:00,Phoenix,AZ,Rectangle,5 minutes,I went outside at 9 pm to take out trash. Right above me a little to the west I saw a strange orb of lights that seemed to change from,2/7/20,Sighting
1/9/20 18:58,Bluegrass,IA,Light,2 minutes,Single white light that I originally assumed it was a star. I watched it for a couple minutes while I was driving south on US 61. I gla,2/7/20,Sighting
1/9/20 18:30,Fairfield,IA,Light,>30 minutes,"Upstairs neighbor knocked on our door and led us outside. She said it was tons of drones. ((""Starlink"" satellites??))a",1/31/20,Sighting
1/9/20 18:05,Kennesaw,GA,Circle,10 minutes,"3-5 white balls of light circled around, met in the middle, and continued this pattern for about 10 minutes. ((Advertising lights??))",2/7/20,Sighting
1/9/20 17:20,Libby,MT,Sphere,10 minutes,"Bright rotating green, red, yellow blinking lights, silent",2/7/20,Sighting
1/9/20 16:47,Ocala,FL,,,MADAR Node 135,1/31/20,Sighting
1/9/20 10:30,Dunnellon,FL,Cigar,5 minutes,HUGE OBLONG SHAPED SILVER/METALLIC OBJECT PHOTOGRAPHED OVER DUNNELLON FL.,2/7/20,Sighting
1/9/20 09:56,Laurel Springs,NJ,Cylinder,Few minutes,I took 4 pictures of a cylinder shaped craft in the sky.,1/31/20,Sighting
1/9/20 06:00,Port Angeles,WA,Circle,1 minute,Super bright red orb or craft that hovered for about a min and blinked like a eye 2 times then faded out and disappeared . Felt like it,1/31/20,Sighting
1/9/20 05:23,Newburgh,IN,,,MADAR Node 142,1/31/20,Sighting
1/9/20 04:00,Dixmont,ME,Fireball,Seconds,Green Ball of Fire falls from the sky,2/7/20,Sighting
1/9/20 03:05,Cambridge,OH,,,MADAR Node 137,1/31/20,Sighting
1/9/20 00:25,Mt. Vernon,IN,,,MADAR Node 119,1/31/20,Sighting
1/9/20,Grand Junction,CO,,,MADAR Node 75 A number of anomalies this day,1/31/20,Sighting
1/8/20 20:30,St. Francisville,IL,Light,15 minutes,"String of white lights moving in a line across the sky. ((""Starlink"" satellites??))",2/7/20,Sighting
1/8/20 20:00,Oceanside,CA,Light,1 minute,Driving down the interstate going Northbound on I-5 and noticed one object in the sky with a red flashing strobe flying abnormally low,2/7/20,Sighting
1/8/20 19:30,Le Roy,NY,Light,25,Lasting bright light of 20 minutes starts to move away to the right then slowly dims and fades away,2/7/20,Sighting
1/8/20 19:00,Maidens,VA,Circle,10-15,Three quickly moving objects. Flew very close to each other then would zoom up or down. Small bright saucer craft,2/7/20,Sighting
1/8/20 19:00,Hopkinsville,KY,Triangle,6 minutes,Three orange flying objects flying in a stationary position formed into a triangle.,2/7/20,Sighting
1/8/20 18:50,Holland,OH,,4 minutes,"About 12 objects streaked across the sky in straight line formation, with perfect distance between them.((""Starlink"" satellites??))",2/7/20,Sighting
1/8/20 18:45,Central,SC,Triangle,3 minutes,"2 large low-flying, noiseless, triangle crafts over upstate sc",2/7/20,Sighting
1/8/20 18:30,Santa Monica,CA,Light,ongoing,Bright stationary light in Western sky above Santa Monica. ((NUFORC Note: Venus?? PD)),2/7/20,Sighting
1/8/20 18:00,Littleville,AL,Light,40 seconds,Two lights floated above the police department for about 30 to 40 seconds. Noticed it after my 7 year old son started crying and pointe,2/7/20,Sighting
